product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
fa492e5afb3ff3509a164a53e0f69153,moveis_decoracao,440,2080,30,71500,350,350,350,4
36d2ea35ee407975d70fcef78e16e3a8,moveis_escritorio,490,22500,10,140500,580,200,580,0
66f375060f3f9a52c5eb7d62f6f65f43,bebes,520,5330,30,750,160,60,160,0
bdcec8e22b04a8f4241d87bcfe9ea877,moveis_decoracao,640,9460,30,5000,400,120,250,4
25ad74f6f8a136a7b4672dd71fc068cb,bebes,410,8150,10,11000,280,170,250,0
8484864537e94e2e45582aeb667d0dcc,esporte_lazer,370,2220,10,3210,200,120,150,3
286c96ba1dbc3222ecf3a683d6e0fb33,beleza_saude,450,5250,20,900,190,110,120,2
bedcc6c8695cffc75ebe3e5b49f20d8a,moveis_decoracao,490,8680,10,16000,400,80,400,4
2eba7c676996a5bcb75367c497b42a17,bebes,470,5130,10,80500,620,350,520,0
b747afd3c2016cf855c41d55385a0ce0,bebes,310,2820,20,1000,200,60,150,0
a93ad122024312ca432da7f7b32474b4,cama_mesa_banho,480,2670,10,15880,480,120,440,1
0d1d0db051b49daf3c58068768d8fd2d,brinquedos,500,4250,20,5000,160,450,120,0
591d4f16311726b70ab348c9e3c49a33,cama_mesa_banho,460,1710,30,120000,600,300,700,1
1ea8d02d9ad9f5e5987010de353fa800,ferramentas_jardim,480,11000,20,17000,210,170,170,8
41cdaa29e07b89b60ddd91c49a58e2f3,cama_mesa_banho,540,2790,10,9500,400,200,200,1
a86859b91d632c991b914aead6ec8ad4,sinalizacao_e_seguranca,600,11700,10,4500,160,50,160,0
f18e94c9042a09a45c22444e432c0fe5,esporte_lazer,540,4930,10,4000,210,260,210,3
878446a0acbf50aaffcad66218c018ea,cama_mesa_banho,580,1660,10,34500,390,120,330,1
0067f97995b0c3a86739734dc87ee6b6,fashion_bolsas_e_acessorios,590,4120,10,2000,160,20,110,0
bfc0d01be79d9038c7720f983bf954e0,relogios_presentes,590,28520,20,9500,400,200,120,6
1c955eb7c06e7330695a99212a99c0c8,eletroportateis,580,6130,10,12000,160,160,160,0
99e365fea0b15ee63272ff391fdde785,cama_mesa_banho,580,6970,10,5500,160,100,160,1
166b38c4ecd6765dad14586d0a8f7086,papelaria,500,11110,20,4000,680,80,130,0
82f02f778dae4ea65e408d9086b013ec,papelaria,600,21540,50,23000,260,250,470,0
a35b7b13c63effc7f014f141826f3186,esporte_lazer,580,25540,10,4000,170,100,170,3
1131505c80690c39fe3696048a24fc2d,automotivo,520,3830,10,9800,170,100,120,9
39d111da3ecf6cae8cca1d6d2946585f,ferramentas_jardim,530,4270,50,10500,220,210,160,8
0312536dd9e1c1b732d2b8ff5c3181d6,automotivo,560,8380,20,6000,350,50,350,9
f268298baf71005ba24a9c97a4964a7e,cama_mesa_banho,590,12190,20,8000,330,140,230,1
916374202158056c771887d99dfef212,cama_mesa_banho,590,3510,10,4500,300,50,200,1
b8fb835549196ef18695839a1a749584,moveis_decoracao,310,4490,10,134500,560,400,360,4
938052cbcbf90d7db22c1ec6321b050d,automotivo,600,17320,20,30000,300,150,150,9
c989db5e9fa3ee241a62cf92a4a27a4b,relogios_presentes,490,5710,20,2000,200,70,150,6
e33df02e384487f2bcd3788619f89215,utilidades_domesticas,480,2740,10,3500,200,300,300,0
03fbf722447bf7fb4a99aff40b8ede7a,instrumentos_musicais,590,7610,20,75500,370,230,380,0
7e8a5e8789ede63ab600b65235e35fa6,cama_mesa_banho,550,3430,10,51000,450,450,150,1
7dcdcf1d40dd5422c3f16685ac1f0dbc,malas_acessorios,310,420,10,1000,160,30,160,0
98ba4d6506268560a9b0a03b6ae02636,malas_acessorios,540,8120,50,27000,190,490,340,0
6818237fc018fd5890c9095624a12182,fashion_bolsas_e_acessorios,550,7530,40,2000,170,90,170,0
11ebbade0d9bf72ea23f49ef78f4b6b8,cama_mesa_banho,420,8610,10,6000,200,100,200,1
d3eacacc44cc941912e3e97ed52037c6,automotivo,450,5820,20,103000,400,400,300,9
a1b71017a84f92fd8da4aeefba108a24,informatica_acessorios,590,6360,10,9000,400,150,200,5
aa5e980b726d76e5a61dfd188724be28,esporte_lazer,570,5350,20,8500,220,150,220,3
1317921ea764ef06f7aa21094c7e7759,esporte_lazer,260,4380,20,2000,160,60,200,3
c948690e312407d6724998a03db29a6e,malas_acessorios,550,1250,10,5000,200,410,280,0
cbf065c6b1569d0a2f384856d3f27dc5,pet_shop,390,7700,10,38750,330,330,330,0
050ab8e1f87a468de0eed97451da3efd,bebes,520,14880,10,84500,760,210,210,0
bba0d9c4f470ff541dba7f02d791a4f3,relogios_presentes,590,6790,10,4000,160,110,110,6
c55ee2882c5321eb3c9277e5c92e50c7,cama_mesa_banho,570,10460,10,14500,250,250,250,1
b7491cfca821bcb21fb9ddc21c76fc68,automotivo,600,1260,10,1000,160,70,110,9
fe8bd0b912e59890950cae5e3bf908c9,moveis_decoracao,590,4390,10,17500,300,60,200,4
f3b82a9bd4330abce1d6fc15a966e6d7,beleza_saude,520,10700,10,6750,260,200,230,2
2a149f2dc4ecc44e7e34f558886d59e4,utilidades_domesticas,340,1080,20,2000,210,170,190,0
3a8bbcf3084a3e388588a1b43e188d81,informatica_acessorios,390,13130,10,7000,310,130,110,5
eab1b8d063b0a7e6a728e68b09a93bfa,bebes,540,7170,10,17500,320,300,300,0
dbfc56759eb2cf348fed10084dd344f7,construcao_ferramentas_iluminacao,580,3110,10,6000,160,160,300,0
cbbc9abd5fd6bcf8db2e1dbafcb4ad42,market_place,290,18410,10,8000,230,50,160,0
def3587f2a221b89fc8f342e858b2176,moveis_decoracao,330,11890,10,166170,1010,80,570,4
9a3ba846b3c74a316408ccf07a40374b,perfumaria,350,7070,30,5050,190,110,140,0
035df2b15f358d231e00af9e62488cf4,perfumaria,510,6070,10,7830,170,150,140,0
9c3ea852d17b33b64cca327b892d8972,beleza_saude,460,12250,10,7250,230,150,130,2
7934d547a892c625b8f469a2242961c3,informatica_acessorios,370,5870,30,5000,190,50,120,5
5bbcc3770981c2f5ca7228bd8c2ff2ae,beleza_saude,370,26380,10,9000,160,190,150,2
5135301d684848b74276f22afcc6781c,utilidades_domesticas,490,10120,20,5000,240,200,230,0
65aca437a0c87d858fed1fd11dda2f4f,automotivo,560,4610,70,4000,300,110,150,9
cbb702235ad267cca951499fa8475606,beleza_saude,520,22380,60,4330,290,80,250,2
edd268662f0b2a4f131cf4690ca6cbc8,papelaria,570,7370,10,12790,320,350,360,0
7920d8695d334876a8f597fae22de9b5,livros_interesse_geral,390,6130,10,4000,230,20,160,0
002552c0663708129c0019cc97552d7d,cool_stuff,180,2630,10,3550,220,160,120,0
7a73e747f2af0ee8647b325e69812acf,utilidades_domesticas,590,13740,10,22000,160,440,340,0
e5359c08663240bdc10d5bec26e491c0,esporte_lazer,510,3210,10,3000,270,90,140,3
540ddaba57a1c4a6cf22f80784c8b426,beleza_saude,500,9020,20,1500,160,60,110,2
0573b564a90d2d9f9c460eb963da8c33,utilidades_domesticas,470,7480,30,237000,690,390,170,0
4d1cb16db8705120e188da9c8a10ba93,informatica_acessorios,440,6240,70,2000,300,20,390,5
8e87f0e6eb7e5a27568309035f4fc854,moveis_decoracao,620,3090,20,11500,300,300,300,4
11810c1eaac441e272977edc26016b38,fashion_bolsas_e_acessorios,500,13590,10,2000,160,20,110,0
bf645249c207bf3357cff89ac355a15e,fashion_bolsas_e_acessorios,320,4080,30,750,180,200,120,0
31639956e7fac87ecfd9d608040638bd,cool_stuff,380,5000,10,51500,900,40,420,0
3a8023f6ae79b6b7da36d630f2ee1658,bebes,420,4980,20,82000,440,320,350,0
64c8ed0f7f4b571f9aa5f2488999d316,perfumaria,600,1930,10,12000,160,160,160,0
5c8d8bd9771a2391092e1fbba43debeb,papelaria,560,4950,60,7000,220,70,150,0
fe286f0c486e06abe661c94f8e1554c5,construcao_ferramentas_construcao,550,24110,30,23500,160,110,110,0
bd45d419cafca91f96772c2b59f0e0da,relogios_presentes,560,10680,10,2800,160,130,140,6
a8a24b2139731e4be5246104224f0633,informatica_acessorios,580,5710,10,10830,350,220,140,5
b79d7f5b95f27eb1f3e1b95e7808c08a,moveis_decoracao,520,1820,20,4000,200,50,200,4
49d05515656ae5bacab920395f834244,informatica_acessorios,600,2090,10,7400,330,130,170,5
188726239018149882525f46706b9bd7,relogios_presentes,500,6390,10,62130,220,140,160,6
457fc93046a766588b762befecf52898,beleza_saude,520,16490,10,2000,220,50,150,2
f699b297070aa38aaf3de9639302506a,esporte_lazer,550,38300,10,12500,310,320,310,3
6f97a895233612b425fbd7ba837a462b,beleza_saude,480,6200,10,5500,330,70,110,2
85df056390074964b49be3a497aabd9a,utilidades_domesticas,540,2190,10,1900,160,160,160,0
70c1bce00b24bfd21332f7f8ebe2217f,utilidades_domesticas,550,3540,10,2000,180,100,120,0
34dc9ba20762290886d4d94d07a102e3,esporte_lazer,310,4190,20,16500,300,80,300,3
e59710c424d7084b69c46fab3dcc4c47,papelaria,550,2780,10,13000,310,330,350,0
048d97d0e3bf2fdb3f1d268b69396cdc,esporte_lazer,480,6520,30,12000,250,300,250,3
c8e7965a98acecf61c4cebbaf5c08c53,utilidades_domesticas,430,10220,10,24500,400,380,160,0
f1d0ef439f9f2246803f89f1005ff709,cool_stuff,580,4660,20,38330,180,350,180,0
02f875bbe513c98bf25188a84b42dd39,moveis_decoracao,290,2060,40,5000,190,120,120,4
0e5c138ca746633922f8ed55b2c3d005,bebidas,190,3030,10,14000,170,330,190,0
8b6bd2f1787ccf9f63fa540492dd74c2,automotivo,410,15180,20,10000,370,120,350,9
abcde4527db854fbcf9ba5a0ebb571fe,esporte_lazer,430,8640,10,1630,170,150,150,3
79da19ec2e6e6658145790d93991da9b,brinquedos,370,2400,30,38760,410,290,360,0
518461aa554cd12890fa4baedfc868dc,brinquedos,530,4280,30,22080,340,230,240,0
b3a1fe8d08e0a299fed9f7cf9eb6c81f,brinquedos,440,9990,20,4000,200,100,200,0
2d3a6bdc41b55fc4a14a6e70621940d7,moveis_decoracao,490,2840,20,62000,350,350,350,4
1f06d9b36ed20e13e3d95072487e4cb3,fashion_roupa_masculina,520,5410,40,5000,400,100,400,0
5a1d320fa650ea18706613a0dfc3ad0a,utilidades_domesticas,370,2130,10,121500,1040,350,300,0
8712db6af2dd7ce2e4a97137859a86ec,perfumaria,590,2780,10,3900,200,140,130,0
a703c0428c3b87676470d0432bfa8443,moveis_decoracao,540,5320,10,5000,650,70,200,4
350d1a07ddb929118c6855106d206035,artigos_de_natal,450,2530,10,2000,160,90,110,0
fbb4594a7d9aff5d02ae898ee494b935,utilidades_domesticas,560,7960,20,12500,160,350,220,0
f6434e7eb6bcf886ebd61c123c5bf060,cama_mesa_banho,520,8360,10,18500,160,100,160,1
d7d794641d5ada503ecda1a6f19199d5,esporte_lazer,360,3480,10,8870,160,150,130,3
9e8762176dba8eada7ed0259e69c3423,telefonia,600,2960,20,1500,160,110,110,7
5356e2836cb9f6038df28ba257acdc45,esporte_lazer,380,2630,10,2140,170,180,180,3
d267d19dabd3e26083fc8529fdc35ea3,informatica_acessorios,390,15660,30,4000,160,20,110,5
8d3995daf4103cf13ff5400bf66c1587,bebes,300,15700,30,3000,300,100,200,0
e41e130eb1fdd3eb4906ccf2ade8a86a,brinquedos,420,2230,10,6000,450,150,350,0
913eefa4eb54c8a9bcb9871dfd94a0ca,ferramentas_jardim,280,6340,20,4000,200,50,210,8
2381a3052dd37f97e616bf160467acae,relogios_presentes,390,6150,10,5300,180,90,130,6
1b5b6bd531d2e0b1650bbabac62fa352,utilidades_domesticas,500,3640,10,79000,620,280,280,0
500622d5e5b51dc502c73dc7b3449202,perfumaria,360,2720,10,2000,160,40,110,0
ba2c575c1739bce3944c1480d5ca934b,moveis_decoracao,590,5730,40,145500,400,400,400,4
2280139813948df83ba872aecca72997,casa_conforto,600,2490,30,35000,400,200,400,0
323aa447dc953b5592e25c37ce6f36e2,perfumaria,500,3020,10,3500,200,150,200,0
1a43e86fd17dcec91ec053c9a1adeaac,perfumaria,430,2320,10,4440,200,140,150,0
8ddbf2c953e42ed2a627c4ac08706bc2,utilidades_domesticas,490,5560,30,51500,200,300,300,0
303b5f49ba6dd3d1d40aa3fe9b4f0bf9,telefonia,430,3980,40,1500,190,30,110,7
f26e831dd6a085fbe6c442ba3efb970f,moveis_decoracao,590,6000,10,10500,250,250,250,4
789ad1b65fbd127472ba15371dd1144a,alimentos,580,38150,30,31500,300,280,280,0
0d5340e7cf010ca42cdf4305101ed005,moveis_decoracao,400,4680,50,20000,340,80,280,4
eebbed5ed3b134eceb717496c47652ba,cama_mesa_banho,560,1110,10,17500,300,200,250,1
c66def7098f4d87751f40c3a4855ced1,brinquedos,550,5460,10,21000,220,500,320,0
ba0aeab8fee0bfc98bb3bfbc321e6d9d,utilidades_domesticas,480,7630,10,86000,350,350,350,0
a37d9bc434c151e3a32418b241a13bf0,perfumaria,560,5050,30,4000,200,60,200,0
3e7d7087ff8bbc0e9568b56ba3504a34,beleza_saude,440,5190,10,7000,270,90,180,2
af486dc9cfbc2b2dbcbd35a8b8b5e96f,cama_mesa_banho,520,2970,10,11500,370,230,350,1
e15f2eb4bd9c94996e56cc76c1394361,informatica_acessorios,560,1560,10,7500,360,110,200,5
70cd303f8e2dc6c00f5908aa72acdea6,cama_mesa_banho,540,2890,10,40000,400,120,380,1
76fffd0056ad48fbddac939c05e05cff,relogios_presentes,540,1820,10,2000,160,20,200,6
35ebf08a93899d44e756809e11b14754,eletronicos,550,2400,10,1500,180,120,150,0
04c200c7067838a36677c2cb65f90987,utilidades_domesticas,550,13550,40,3750,160,100,180,0
54e5063e43f27f747d592eb24e913150,industria_comercio_e_negocios,510,11360,30,39500,160,1030,250,0
f7cef2f234f46c6bbe98b435f9766584,moveis_decoracao,440,1730,10,10000,370,370,180,4
7112e44ac350fab676c3f210c5c902b2,esporte_lazer,420,4400,10,2500,200,150,150,3
1c42a107473d6b20db8ac7772b870e33,cama_mesa_banho,500,1640,20,19000,250,100,250,1
3f55594c92f61283dd292a1e6f1c6427,esporte_lazer,570,7350,20,11000,460,100,150,3
c4ed2d82da509c490c6bb95f55cb4d7c,informatica_acessorios,510,6220,10,11330,180,150,120,5
0152cb427657428c06633fce6d721da4,alimentos,570,6060,30,1500,220,40,170,0
d57df0660328af2e535fa009f227d575,moveis_decoracao,630,2330,80,23000,420,170,320,4
4c36e30350c41feb82b1a47b0712c9b3,climatizacao,510,7810,10,21500,450,200,210,0
7b8603501af310bf297351a4cc8cd3a5,esporte_lazer,360,6420,10,3000,200,70,140,3
2bdba1ee1237d3a5287425749f71b2b9,moveis_sala,480,3240,10,171750,630,220,600,0
8bd777f5db44c740f895dfc67733168d,esporte_lazer,520,6710,60,13000,250,300,400,3
d882625606363a3200e0f9fee9452105,beleza_saude,590,6920,30,1750,180,110,110,2
f67f7aa7e27d08018022abb4bdc90a38,cama_mesa_banho,540,1330,30,7500,320,90,240,1
9348fe8a0886b99d1c5d33c28fb0aa48,utilidades_domesticas,550,6590,10,11500,300,300,300,0
09bf405af365a33db9915e95a433333a,utilidades_domesticas,590,4360,30,8000,430,180,160,0
387f6bcd327b1e561b822dc4a2b313d6,cool_stuff,410,7710,10,22500,300,330,280,0
06f442515f5159d999a684dfdb881917,pet_shop,240,5130,60,109000,500,300,400,0
e8980f13841769bf1770127583697d59,fashion_bolsas_e_acessorios,500,5210,70,1000,160,30,170,0
dcd4a3a2a42be1d09bc29d39ff24772b,automotivo,520,1350,40,1000,210,20,140,9
d800be06cad2262f48d1c2982fd31189,cama_mesa_banho,350,3070,10,19500,580,150,460,1
9c8175269cef413a4b94529295cc1991,telefonia_fixa,600,7890,40,3940,210,160,170,0
df73a8f4ff200bb4571bbb961c6f6987,telefonia,590,6010,10,2000,190,40,110,7
1a2b5336765f0c7dd01d380a83a81cec,beleza_saude,490,5670,20,2500,160,70,120,2
7a5d2e1e131a860ae7d18f6fffa9d689,beleza_saude,600,5750,10,8700,250,200,180,2
8abdb2ffbf92eb0bcdd82fce515fde6a,automotivo,570,10220,30,18000,340,400,190,9
9fae04deab3bb1c353c27c50cbf3b42b,brinquedos,560,9270,40,4500,210,360,110,0
ce7757befc6e69c9a3c2d7551ea423ce,construcao_ferramentas_construcao,410,26860,10,21440,190,190,230,0
dc6d974a3b29ff63697e0926f8c76c51,alimentos,500,2340,10,7000,160,130,120,0
4daa0faaa4ddd47f39c5de509edc4a32,beleza_saude,590,12770,20,1000,200,20,150,2
b111c38aa707bd7b20191b63b50803e3,eletronicos,320,3360,10,2000,170,30,120,0
fdb0400657b935e026dc0521ba81c3d2,automotivo,490,2820,10,1500,160,100,160,9
5b7e1c33e4e9e477847a8a031353ff40,ferramentas_jardim,590,1660,10,16000,450,150,450,8
1f8e37053267b9ea6ef0fbb02cbdce80,utilidades_domesticas,550,8320,10,62500,300,300,300,0
211f62173e6bd1cf140c0b05ecf78cbe,livros_interesse_geral,430,5510,10,16000,250,60,180,0
7f967740bec1ec031ac460084afcb4b1,papelaria,590,5890,40,19000,350,450,200,0
97868e08c02c9f4f6b49ebe5a4d4dfec,relogios_presentes,520,3330,10,3490,190,140,140,6
dbb00dd9b017066946537423958bd4ea,beleza_saude,500,5460,10,10000,160,120,130,2
5a42a6cbafa85310c1b2b0fa7dc6a8f6,perfumaria,550,1300,10,3500,160,20,110,0
4a0c2a56e65c941a0bb9874c47dd66d8,cama_mesa_banho,580,23750,60,14000,300,200,260,1
699f67e746cd0628aed15a6ce552f385,moveis_decoracao,630,17000,10,7500,600,110,200,4
773089b6d8197748b1b173e39dd38ab6,utilidades_domesticas,570,3770,10,6000,160,250,160,0
619276505340bdbe2845a35afde86cc0,beleza_saude,540,19410,10,3500,160,120,120,2
96a9e0cf1f04a80aadd9f31b2245807f,construcao_ferramentas_seguranca,570,3650,10,21000,160,270,110,0
04ca6bf4b3d9aa78046f0973efe2f4b1,sinalizacao_e_seguranca,460,9160,80,7500,160,200,160,0
41f6cb7c3b1200749326e50106f32d58,esporte_lazer,590,4050,20,3300,450,60,180,3
ae53c522a4d40d61e15213aae5cef8d1,moveis_decoracao,380,6720,30,28000,1040,90,110,4
3a12fe499b9342f78cb827ee18393e7f,cama_mesa_banho,540,7390,10,10500,250,100,250,1
44d097d59e8430f88a67517cd0c4f865,fashion_bolsas_e_acessorios,550,1510,60,3500,160,20,200,0
7ed65dda1415f5c4a2849860030daa78,relogios_presentes,540,5120,20,3000,160,110,110,6
89e0afa29b7165f7a6a95381418dd471,automotivo,520,2510,10,210000,650,440,440,9
0e46a653d7cee79c08431b38fcb67fe9,fashion_roupa_masculina,280,6960,20,3000,160,20,110,0
54e423e4e4f906d5ec17e9449dda489d,moveis_decoracao,310,2800,10,20000,160,560,110,4
d35825dd1741eee134506022d73f4e71,perfumaria,540,4310,10,3130,170,70,130,0
7d761cef314675473eda87ecc3b7e751,cama_mesa_banho,450,7290,10,12500,200,300,300,1
b68a2323ae78c8400b78aeb0e9b33ccc,perfumaria,200,1520,10,2000,170,90,200,0
f288cae3916218ec01f708d093b29d4f,ferramentas_jardim,590,5570,50,1500,200,50,150,8
de916cab431520b8d1980c24bf4dd473,brinquedos,520,200,10,29500,250,300,200,0
a0b7b660f3ff79836867de402e158770,casa_construcao,350,4210,10,118250,350,310,310,0
cce7f750a7a055d0309a6d0046498b7a,ferramentas_jardim,560,9480,70,7000,190,70,140,8
2345a354a6f2033609bbf62bf5be9ef6,telefonia,430,17410,50,1500,190,50,110,7
729dfb36954326a8b9ad0a5602571943,sinalizacao_e_seguranca,380,11740,30,2000,190,120,120,0
0485eb91cf4786a456d0b61ef9d9183e,fashion_bolsas_e_acessorios,360,2450,30,1000,180,90,110,0
3fc5135bc733379e511defc64c61738d,sinalizacao_e_seguranca,480,12190,40,2500,170,70,110,0
839ae04dfa2580c962dbbf9613c3e6f9,moveis_decoracao,360,6870,30,19500,850,90,200,4
799710ec16ede0ad489ed63ae8b2766c,market_place,550,1350,10,11000,250,150,450,0
92c92e54ea03085ca64e3556bdc18689,moveis_escritorio,440,13500,10,80000,530,740,180,0
a8064cfa6c30d7e838f80ecc9e5e5abf,relogios_presentes,520,7270,10,3500,210,140,140,6
78d0688c7b88b87da70a7c498c82a1df,automotivo,550,8470,10,2500,160,70,110,9
53d71d8d9d6878f6f0b9fe0ed79445d5,alimentos,490,2170,10,3750,200,120,150,0
7dad8823339023bc68054e62d1e9a761,artigos_de_natal,260,1470,10,2000,160,90,110,0
0ee362737f0fade7293e5a4f375f2446,casa_conforto,540,2170,30,9000,300,200,300,0
27274145782d0048827cb28b7786323b,portateis_casa_forno_e_cafe,500,26260,60,52170,480,360,160,0
7469321b64a52ab80178417a543a45a8,papelaria,460,4400,10,14000,160,70,120,0
f9a09e5ecddf77ede4cade6a11624ac9,moveis_escritorio,570,21720,10,205000,580,280,580,0
c56bf3984c2d59f53233c4bd82e8a5d1,moveis_decoracao,620,31160,30,15000,530,80,110,4
414829663add2bcd9db69ee3ad351a9e,esporte_lazer,530,3540,10,11100,320,250,230,3
b76c36bf916511f1a4acd406ada6ce25,brinquedos,340,8720,30,20500,420,250,350,0
2307240c5347bb41a709a1ab8e38b5ff,automotivo,570,3720,40,21500,280,280,380,9
e708a48b26e6681db248ca125459d365,construcao_ferramentas_construcao,230,4510,10,1000,300,300,300,0
ec529a51d3a0832578dc8ca51574d2bd,moveis_decoracao,530,6820,10,2500,320,20,220,4
dca96fdb8b183f1ea4e5eeb9d3e6163b,utilidades_domesticas,560,11360,40,6000,230,100,140,0
04e90f954f5fde312ce378b26ddfad13,utilidades_domesticas,580,19010,10,76000,490,400,400,0
18486698933fbb64af6c0a255f7dd64c,informatica_acessorios,400,3220,10,2250,170,140,130,5
9226bd32a68934187cdb36243076ba99,beleza_saude,310,4700,20,2500,220,120,170,2
8c8361199b662437db44cff3bb7686ec,automotivo,560,10660,40,1000,240,20,170,9
f524b3f36f5a7a8cecf77fd6083ad6fe,automotivo,600,6510,50,24000,640,50,390,9
db7519522818a6db0f264d6b4a16c40e,moveis_decoracao,470,8010,20,4000,190,100,160,4
6a87e794e29b73452703d95253a29c88,consoles_games,530,9530,10,1500,200,30,180,0
fb9840b7c9aa168ac9555999557fdf26,esporte_lazer,280,4520,10,4000,180,180,170,3
0b305b6bc4dbf84489cd367380955d18,esporte_lazer,410,2550,10,5000,200,300,200,3
978dd538bf5e5185609b6e464ba25eae,ferramentas_jardim,470,4660,10,6000,310,30,140,8
69bf3ff0c09f5f40cf89399aedd131bc,cama_mesa_banho,540,1190,10,22000,360,160,360,1
44f33e4105880d97c9db2506954dbfa3,pet_shop,580,5690,10,6000,180,150,180,0
dc2545fc32f14631d0b524afc25595ac,esporte_lazer,310,5980,10,3000,180,180,180,3
e8c2065927de366ef9622dbee0bb7b63,informatica_acessorios,480,6470,10,12800,350,140,190,5
ca8abbdcac2d082a56ff54df35aec76a,instrumentos_musicais,270,4350,10,30000,1050,150,400,0
c5d5fed9e3002dc5313d874d7f9a0ff0,instrumentos_musicais,410,17410,30,60500,600,150,400,0
aa852c9c016c836c84928a70b669f6a0,beleza_saude,540,6960,50,3500,190,110,230,2
3d3e0f4d3b75d0fbc4f002c231db1ad1,utilidades_domesticas,550,10560,10,5000,160,260,110,0
da0bb22eb8eb2bce31a3784570528efb,papelaria,500,3540,30,63500,380,300,280,0
92b6bcc1131f89babfad92a21eee0c65,automotivo,570,9510,50,1000,160,40,110,9
7c09ac0ca5900bf6f957121ebfc338e3,pet_shop,340,3500,10,1070,170,90,140,0
4b8241107656c46b2a8d89586bf2a893,eletronicos,480,6220,20,5000,220,110,110,0
e068431664ce238cade1160a834a946e,moveis_decoracao,380,3510,40,11000,450,200,350,4
d815c471ccb5ba83a8c49fc5ecb28266,brinquedos,470,1210,20,7000,200,310,300,0
5e864d9858dc9a7b55f937ed8998ffe8,brinquedos,550,10350,20,11000,530,90,320,0
596d1e7e989ec020b831dda867d90292,automotivo,570,2280,10,96500,550,350,300,9
1f75be631e988bb0ad750e60e18d043b,beleza_saude,290,3780,20,2000,250,100,150,2
c81ae6207142d6d844dfe928e7e51b04,fashion_bolsas_e_acessorios,180,2510,10,2000,170,90,110,0
cd6f5e7edabe54d6d5841a8d003b410b,automotivo,370,5090,30,1000,160,70,160,9
d9965bb41ec6a56e7cfc31ede4bc4276,brinquedos,580,9160,110,2000,160,150,200,0
091aa6199199f1ccbd272d06892322de,telefonia,540,8960,40,1500,190,40,110,7
c03500a4a72be532834b3d947821d519,pet_shop,520,3480,100,2000,180,90,140,0
ed71b39fde2f884a620dedc2053dcf86,automotivo,600,4420,30,3500,250,250,250,9
6611f79f541df026cb3828e97548f79b,relogios_presentes,630,11840,40,11500,1050,130,130,6
9adf1fe77e9fd5f8d3ade939b291029c,esporte_lazer,390,8490,10,2000,180,180,180,3
ca0439ecf23442fd24fcaf4c62b85ed5,moveis_decoracao,630,35460,50,52000,450,130,280,4
49d23d4887468040921b413a6d4f3ec7,cama_mesa_banho,520,10720,10,13500,390,70,310,1
484619f908431240f47e8c9e96ca00d1,informatica_acessorios,480,15490,30,4000,300,110,200,5
9e870305de6fa07292921450d5aac9a7,moveis_sala,510,6570,10,131500,740,70,900,0
